178;Nikolaj Ehlers;WPG;WPG;R;72;15;23;38;30;23;53;1594000;252;
306;Jason Demers;FLA;DAL;D;62;7;16;23;21;32;53;4500000;253;
167;Eric Staal;MIN;CAR, NYR;C;83;13;26;39;26;26;52;3500000;254;
168;Ales Hemsky;DAL;DAL;R;75;13;26;39;26;26;52;4000000;255;
179;Tyler Johnson;TBL;TBL;C;69;14;24;38;28;24;52;3333000;256;
180;Michael Cammalleri;NJD;NJD;L;42;14;24;38;28;24;52;5000000;257;
185;Matt Beleskey;BOS;BOS;L;80;15;22;37;30;22;52;3800000;258;
307;Mark Streit;PHI;PHI;D;62;6;17;23;18;34;52;5250000;259;
9999;Joonas Korpisalo;#N/A;CBJ;G;30;16;0;0;48;0;52;0;260;4
9999;Eddie Lack;CAR;CAR;G;31;12;2;0;36;10;52;2750000;261;6
186;Tobias Rieder;ARI;ARI;R;82;14;23;37;28;23;51;0;262;
194;Anders Lee;NYI;NYI;L;80;15;21;36;30;21;51;3750000;263;
195;Tanner Pearson;LAK;LAK;L;79;15;21;36;30;21;51;1400000;264;
197;Rick Nash;NYR;NYR;L;60;15;21;36;30;21;51;7800000;265;
198;Logan Couture;SJS;SJS;C;52;15;21;36;30;21;51;6000000;266;
208;Cody Eakin;DAL;DAL;C;82;16;19;35;32;19;51;3850000;267;
289;Ben Hutton;VAN;VAN;D;75;1;24;25;3;48;51;925000;268;
9999;Sergei Bobrovsky;CLB;CBJ;G;37;15;1;0;45;5;51;7425000;269;1
152;Mathieu Perreault;WPG;WPG;C;71;9;32;41;18;32;50;3000000;270;
169;Elias Lindholm;CAR;CAR;C;82;11;28;39;22;28;50;2700000;271;
170;Sean Couturier;PHI;PHI;C;63;11;28;39;22;28;50;4333000;272;
199;Kevin Hayes;NYR;NYR;R;79;14;22;36;28;22;50;2600000;273;
200;Benoit Pouliot;EDM;EDM;L;55;14;22;36;28;22;50;4000000;274;
297;Niklas Hjalmarsson;CHI;CHI;D;81;2;22;24;6;44;50;4099999;275;
308;Justin Braun;SJS;SJS;D;80;4;19;23;12;38;50;3800000;276;
317;Nick Holden;NYR;COL;D;82;6;16;22;18;32;50;1650000;277;
9999;Connor Hellebuyck;#N/A;WPG;G;26;13;2;0;39;10;50;0;278;1
187;Nick Foligno;CLB;CBJ;L;72;12;25;37;24;25;49;5500000;279;
209;Vladislav Namestnikov;TBL;TBL;C;80;14;21;35;28;21;49;1938000;280;
215;Nick Bjugstad;FLA;FLA;C;67;15;19;34;30;19;49;4099999;281;
161;Alexander Wennberg;CLB;CBJ;C;69;8;32;40;16;32;48;1400000;282;
201;Blake Comeau;COL;COL;L;81;12;24;36;24;24;48;2400000;283;
202;David Perron;STL;PIT, ANA;L;71;12;24;36;24;24;48;3750000;284;
210;Teuvo Teravainen;CAR;CHI;L;78;13;22;35;26;22;48;1344000;285;
216;Andrew Shaw;MTL;CHI;C;78;14;20;34;28;20;48;3900000;286;
217;Erik Haula;MIN;MIN;C;76;14;20;34;28;20;48;1000000;287;
226;Matt Cullen;PIT;PIT;C;82;16;16;32;32;16;48;1000000;288;
318;Noah Hanifin;CAR;CAR;D;79;4;18;22;12;36;48;1775000;289;
324;Jacob Trouba;WPG;WPG;D;81;6;15;21;18;30;48;0;290;
325;John-Michael Liles;BOS;CAR, BOS;D;81;6;15;21;18;30;48;2000000;291;
335;Danny DeKeyser;DET;DET;D;78;8;12;20;24;24;48;5000000;292;
9999;Ondrej Pavelec;WPG;WPG;G;31;13;1;0;39;5;48;3900000;293;4
203;Joonas Donskoi;SJS;SJS;R;76;11;25;36;22;25;47;1137000;294;
204;Jason Pominville;MIN;MIN;R;75;11;25;36;22;25;47;5600000;295;
211;Tyler Bozak;TOR;TOR;C;57;12;23;35;24;23;47;4200000;296;
227;Michael Frolik;CGY;CGY;R;64;15;17;32;30;17;47;4300000;297;
326;Marco Scandella;MIN;MIN;D;73;5;16;21;15;32;47;4000000;298;
327;Travis Hamonic;NYI;NYI;D;72;5;16;21;15;32;47;3857000;299;
218;Ryan Nugent-Hopkins;EDM;EDM;C;55;12;22;34;24;22;46;6000000;300;
223;Marian Hossa;CHI;CHI;R;64;13;20;33;26;20;46;5275000;301;
240;Calle Jarnkrok;NAS;NSH;C;81;16;14;30;32;14;46;2000000;302;
328;Johnny Oduya;DAL;DAL;D;82;4;17;21;12;34;46;3750000;303;
329;Karl Alzner;WAS;WSH;D;82;4;17;21;12;34;46;2800000;304;
330;Andrej Sustr;TBL;TBL;D;77;4;17;21;12;34;46;1450000;305;
339;Alexander Edler;VAN;VAN;D;52;6;14;20;18;28;46;5000000;306;
224;Brian Gionta;BUF;BUF;R;79;12;21;33;24;21;45;4250000;307;
9999;Scott Darling;CHI;CHI;G;24;12;1;0;36;5;45;588000;308;4
228;Josh Bailey;NYI;NYI;R;81;12;20;32;24;20;44;3300000;309;
233;Michael Raffl;PHI;PHI;L;82;13;18;31;26;18;44;2350000;310;
244;Mattias Janmark;DAL;DAL;C;73;15;14;29;30;14;44;800000;311;
347;Olli Maatta;PIT;PIT;D;67;6;13;19;18;26;44;4083000;312;
348;David Schlemko;SJS;NJD;D;67;6;13;19;18;26;44;2100000;313;
213;Alex Tanguay;ARI;COL, ARI;L;70;8;27;35;16;27;43;0;314;
219;Jori Lehtera;STL;STL;C;79;9;25;34;18;25;43;4700000;315;
241;Kyle Turris;OTT;OTT;C;57;13;17;30;26;17;43;3500000;316;
245;Brandon Pirri;NYR;FLA, ANA;C;61;14;15;29;28;15;43;1100000;317;
246;James van Riemsdyk;TOR;TOR;L;40;14;15;29;28;15;43;4250000;318;
